cliente_codigo,cliente_nome,cliente_apelido,cliente_rg_ie,cliente_cpf_cnpj,cliente_tipo_pessoa,cliente_data_nascimento,cliente_end_cidade,cliente_end_cep,cliente_end_rua,cliente_end_numero,cliente_end_bairro,cliente_end_complemento,cliente_end_latitude,cliente_end_longitude,cliente_telefones,ponto_emails,cliente_data_cadastro,cliente_parceiro,contrato_carteira,cliente_data_adesao,cliente_data_recisao,contrato_fidelidade,contrato_valor_adesao,contrato_valor_rescisão,contrato_valor_mensal,contrato_dia_vencimento,contrato_observacoes,contrato_faturavel,contrato_tipo_faturamento,contrato_nfe2x_tipo_lancamento,contrato_end_cidade,contrato_end_cep,contrato_end_rua,contrato_end_numero,contrato_end_bairro,contrato_end_complemento,contrato_end_latitude,contrato_end_longitude,ponto_plano,ponto_nome,ponto_ppp_usuario,ponto_end_cidade,ponto_end_cep,ponto_end_rua,ponto_end_numero,ponto_end_bairro,ponto_end_complemento,ponto_end_latitude,ponto_end_longitude,ponto_data_ativacao,ponto_mac,ponto_tecnologia,ponto_serial
41,Randy Chang,Randy,99999958-8,999.999.962-05,PF,10/07/1955,Pato Branco,85501000,Trecho Arthur Alves,78,Pinheirinho,Casa,-26.26180169147336,-52.681544548292855,(46) 99999-99959,randy.chang@emailexemplo.com,25/01/2023,n,EFÍ,29/01/2023,,,189.90,700,299.90,22,"Cliente precisa de velocidade constante, sem quedas.",s,auto,auto,Pato Branco,85501000,Trecho Arthur Alves,78,Pinheirinho,Casa,-26.26180169147336,-52.681544548292855,plano_300mb,Casa,randy.chang@meuprovedor.com.br,Pato Branco,85660000,Passarela Maria Liz Cavalcante,18,Santo Antônio,Casa,-26.228392814711707,-52.70924307747105,03/02/2023,f8:0b:b5:10:d0:14,FTTH,FTTH548R10O8
42,David Mason,David,99999957-6,999.999.961-16,PF,20/12/1995,Pato Branco,85501000,Residencial Luiza Novaes,15,Alvorada,APTO,-26.239260928040764,-52.70416580774746,(46) 99999-99958,david.mason@emailexemplo.com,04/06/2023,n,GalaxPay,13/06/2023,,,189.90,700,299.90,13,,s,auto,auto,,,,,,,,,plano_300mb,APTO,david.mason@meuprovedor.com.br,Dois Vizinhos,85660000,Praia de Cassiano,9,Jardim da Colina,Casa,-25.730084941935605,-53.09123367014779,19/06/2023,e8:25:32:d9:d5:d7,FTTH,FTTH256D97M3
43,Amanda Jackson,Amanda,99999956-4,999.999.960-35,PF,16/11/1955,Francisco Beltrão,85601000,Viela Pimenta,46,Bairro Cango,Casa,-26.03705542828775,-53.06078409093484,(46) 99999-99957,amanda.jackson@emailexemplo.com,15/06/2023,n,Boleto Próprio,17/06/2023,,,349.90,500,200,5,,s,auto,auto,,,,,,,,,plano_150mb,Casa,amanda.jackson@meuprovedor.com.br,Francisco Beltrão,85601000,Viela Pimenta,46,Bairro Cango,Casa,-26.03705542828775,-53.06078409093484,20/06/2023,c6:62:9a:64:0c:a5,FTTH,FTTH481K12L0
44,Corey Garrison,Corey,99999955-2,999.999.959-00,PF,09/08/1998,Dois Vizinhos,85660000,Esplanada de Vargas,99,Centro,Casa,-25.74339208689624,-53.04837088061957,(46) 99999-99956,corey.garrison@emailexemplo.com,18/01/2023,n,EFÍ,21/01/2023,,,300,400,150,5,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_100mb,Casa,corey.garrison@meuprovedor.com.br,Dois Vizinhos,85660000,Esplanada de Vargas,99,Centro,Casa,-25.74339208689624,-53.04837088061957,23/01/2023,d2:b6:7d:2f:b7:61,FTTH,FTTH525X22S4
45,Andrea Lamb,Andrea,99999954-0,999.999.958-10,PF,23/02/1996,Pato Branco,85501000,Estrada Clarice Mendes,12,Jardim Floresta,APTO,-26.23687635577859,-52.69682360226417,(46) 99999-99955,andrea.lamb@emailexemplo.com,02/01/2023,n,Santander,06/01/2023,,0,189.90,700,299.90,6,,n,manual,outro,,,,,,,,,plano_300mb,APTO,andrea.lamb@meuprovedor.com.br,Pato Branco,85501000,Estrada Clarice Mendes,12,Jardim Floresta,APTO,-26.23687635577859,-52.69682360226417,08/01/2023,ca:31:fc:53:29:b6,FTTH,FTTH932L93K5
46,Nicole Gillespie,Nicole,99999953-9,999.999.957-30,PF,01/03/1956,Francisco Beltrão,85601000,Estação de Brito,24,Bairro Jardim Virgínia,Casa,-26.05753819332662,-53.06635736651259,(46) 99999-99954,nicole.gillespie@emailexemplo.com,09/04/2023,n,Boleto Próprio,19/04/2023,,,349.90,500,200,9,,s,auto,auto,Francisco Beltrão,85601000,Estação de Brito,24,Bairro Jardim Virgínia,Casa,-26.05753819332662,-53.06635736651259,plano_150mb,Casa,nicole.gillespie@meuprovedor.com.br,Francisco Beltrão,85601000,Estação de Brito,24,Bairro Jardim Virgínia,Casa,-26.05753819332662,-53.06635736651259,24/04/2023,26:7b:5f:32:24:2f,FTTH,FTTH222J96E6
47,Deanna Summers,Deanna,99999952-7,999.999.956-59,PF,03/10/1974,Francisco Beltrão,85601000,Alameda de Vasconcelos,22,Bairro Padre Ulrico,Casa,-26.060470006469796,-53.06707617113323,(46) 99999-99953,deanna.summers@emailexemplo.com,18/03/2023,n,Santander,25/03/2023,,,349.90,500,200,18,,s,auto,auto,,,,,,,,,plano_150mb,Casa,deanna.summers@meuprovedor.com.br,Francisco Beltrão,85601000,Alameda de Vasconcelos,22,Bairro Padre Ulrico,Casa,-26.060470006469796,-53.06707617113323,28/03/2023,d6:ca:97:fd:fb:4a,RADIO,
48,David Ward,David,99999951-5,999.999.955-78,PF,21/12/2003,Pato Branco,85501000,Pátio de Câmara,82,Sambugaro,Casa,-26.257208409083887,-52.67991649426602,(46) 99999-99952,david.ward@emailexemplo.com,09/03/2023,n,GalaxPay,15/03/2023,,,189.90,700,299.90,19,,s,auto,auto,,,,,,,,,plano_300mb,Casa,david.ward@meuprovedor.com.br,Pato Branco,85501000,Pátio de Câmara,82,Sambugaro,Casa,-26.257208409083887,-52.67991649426602,18/03/2023,b2:22:f4:f0:6a:55,RADIO,
49,Lisa Sims,Lisa,99999950-3,999.999.954-97,PF,10/07/1956,Francisco Beltrão,85601000,Viaduto Eduarda Vasconcelos,70,Bairro Jardim Floresta e Italia,Casa,-26.081716603347047,-53.033970234175534,(46) 99999-99951,lisa.sims@emailexemplo.com,03/02/2023,n,EFÍ,03/02/2023,,,349.90,500,200,19,,s,auto,auto,,,,,,,,,plano_150mb,Casa,lisa.sims@meuprovedor.com.br,Francisco Beltrão,85660000,Favela da Conceição,98,Centro Sul,Casa,-26.05985255593487,-53.0526268473453,09/02/2023,1e:00:24:9f:10:54,FTTH,FTTH928W18X6
50,Daniel Williams,Daniel,99999949-7,999.999.953-06,PF,26/12/1983,Francisco Beltrão,85601000,Parque Nicolas Sousa,15,Bairro São Miguel,APTO,-26.06079738085867,-53.04812338760089,(46) 99999-99950,daniel.williams@emailexemplo.com,04/01/2023,n,EFÍ,09/01/2023,,,349.90,500,200,7,,s,auto,auto,,,,,,,,,plano_150mb,APTO,daniel.williams@meuprovedor.com.br,Francisco Beltrão,85601000,Parque Nicolas Sousa,15,Bairro São Miguel,APTO,-26.06079738085867,-53.04812338760089,13/01/2023,28:76:31:82:47:5d,FTTH,FTTH674Y39B0
51,Allison Dean,Allison,99999948-5,999.999.952-25,PF,03/11/2003,Pato Branco,85501000,Rua da Mata,46,Aeroporto,Casa,-26.2692607472569,-52.656326644632856,(46) 99999-99949,allison.dean@emailexemplo.com,22/01/2023,n,Santander,30/01/2023,,,189.90,700,299.90,7,Cliente quer faturas detalhadas todo mês.,s,auto,auto,,,,,,,,,plano_300mb,Casa,allison.dean@meuprovedor.com.br,Pato Branco,85501000,Rua da Mata,46,Aeroporto,Casa,-26.2692607472569,-52.656326644632856,04/02/2023,94:5b:f5:ea:0b:de,RADIO,
52,Lisa Young,Lisa,99999947-3,999.999.951-44,PF,09/11/1954,Dois Vizinhos,85660000,Rodovia Farias,79,Jardim da Colina,Casa,-25.727595007051566,-53.04628068590637,(46) 99999-99948,lisa.young@emailexemplo.com,03/01/2023,n,EFÍ,04/01/2023,,,300,400,150,10,,s,auto,auto,,,,,,,,,plano_100mb,Casa,lisa.young@meuprovedor.com.br,Pato Branco,85660000,Praça Moraes,91,São Judas Tadeu,APTO,-26.251506873646857,-52.70510158631552,08/01/2023,96:e5:67:a4:cf:db,FTTH,FTTH417A24U8
53,Tiffany Hawkins,Tiffany,99999946-1,999.999.950-63,PF,05/06/1999,Francisco Beltrão,85601000,Jardim Olivia Pinto,28,Comunidade Linha Hobold,APTO,-26.03122287963534,-53.073940095807565,(46) 99999-99947,tiffany.hawkins@emailexemplo.com,08/03/2023,n,Santander,13/03/2023,,,349.90,500,200,23,,s,auto,auto,,,,,,,,,plano_150mb,APTO,tiffany.hawkins@meuprovedor.com.br,Francisco Beltrão,85601000,Jardim Olivia Pinto,28,Comunidade Linha Hobold,APTO,-26.03122287963534,-53.073940095807565,20/03/2023,e2:45:92:96:2a:d0,FTTH,FTTH906H04Y8
54,Nicole Ochoa,Nicole,558.77868-79,00.099.999/9949-80,PJ,22/12/1970,Francisco Beltrão,85601000,Fazenda de Macedo,874,Bairro Miniguaçu,Loja,-26.035140778377563,-53.036815315565555,(46) 99999-99946,nicole.ochoa@emailexemplo.com,03/04/2023,n,Santander,05/04/2023,,,349.90,500,200,23,,s,auto,auto,,,,,,,,,plano_150mb,Loja,nicole.ochoa@meuprovedor.com.br,Francisco Beltrão,85601000,Fazenda de Macedo,874,Bairro Miniguaçu,Loja,-26.035140778377563,-53.036815315565555,10/04/2023,2c:24:3c:16:f2:df,FTTH,FTTH990J08V4
55,Jonathan Matthews,Jonathan,99999944-8,999.999.949-20,PF,01/06/1971,Francisco Beltrão,85601000,Área de Pinto,26,Bairro Pinheirão,APTO,-26.080059863072908,-53.046523494058924,(46) 99999-99945,jonathan.matthews@emailexemplo.com,21/04/2023,n,Boleto Próprio,25/04/2023,,,349.90,500,200,7,Cliente quer faturas detalhadas todo mês.,s,auto,auto,,,,,,,,,plano_150mb,APTO,jonathan.matthews@meuprovedor.com.br,Francisco Beltrão,85601000,Área de Pinto,26,Bairro Pinheirão,APTO,-26.080059863072908,-53.046523494058924,29/04/2023,a8:f4:29:eb:ef:e0,RADIO,
56,Jessica Johnston,Jessica,99999943-6,999.999.948-49,PF,12/07/1959,Francisco Beltrão,85601000,Travessa Maria Julia Dias,907,Comunidade Km 23,APTO,-26.06912857066147,-53.058597036828964,(46) 99999-99944,jessica.johnston@emailexemplo.com,06/03/2023,n,Santander,15/03/2023,,,349.90,500,200,11,Cliente espera um roteador moderno na instalação.,s,auto,auto,Francisco Beltrão,85601000,Travessa Maria Julia Dias,907,Comunidade Km 23,APTO,-26.06912857066147,-53.058597036828964,plano_150mb,APTO,jessica.johnston@meuprovedor.com.br,Francisco Beltrão,85601000,Travessa Maria Julia Dias,907,Comunidade Km 23,APTO,-26.06912857066147,-53.058597036828964,17/03/2023,5c:78:4f:44:78:ca,RADIO,
57,Nicole Hess,Nicole,99999942-4,999.999.947-68,PF,07/06/1955,Pato Branco,85501000,Trecho de Mendes,10,Jardim das Américas,APTO,-26.257665493650272,-52.70460382035756,(46) 99999-99943,nicole.hess@emailexemplo.com,22/02/2023,n,GalaxPay,03/03/2023,,,189.90,700,299.90,21,,s,auto,auto,,,,,,,,,plano_300mb,APTO,nicole.hess@meuprovedor.com.br,Pato Branco,85501000,Trecho de Mendes,10,Jardim das Américas,APTO,-26.257665493650272,-52.70460382035756,05/03/2023,9a:24:2b:53:ef:c1,FTTH,FTTH158Y17N8
58,Daniel Hicks,Daniel,99999941-2,999.999.946-87,PF,29/11/2004,Dois Vizinhos,85660000,Lago Yan Pacheco,194,Centro,APTO,-25.742391365627043,-53.04076732190804,(46) 99999-99942,daniel.hicks@emailexemplo.com,01/02/2023,n,EFÍ,05/02/2023,,,300,400,150,16,,s,auto,auto,,,,,,,,,plano_100mb,APTO,daniel.hicks@meuprovedor.com.br,Dois Vizinhos,85660000,Lago Yan Pacheco,194,Centro,APTO,-25.742391365627043,-53.04076732190804,08/02/2023,ca:af:2f:8d:d5:c4,FTTH,FTTH688A18D5
59,Amy Young,Amy,99999940-0,999.999.945-04,PF,08/06/1962,Dois Vizinhos,85660000,Morro de Azevedo,631,Sagrada Família,APTO,-25.731995082982248,-53.07282575754979,(46) 99999-99941,amy.young@emailexemplo.com,07/02/2023,n,EFÍ,07/02/2023,,,300,400,150,8,,s,auto,auto,,,,,,,,,plano_100mb,APTO,amy.young@meuprovedor.com.br,Dois Vizinhos,85660000,Morro de Azevedo,631,Sagrada Família,APTO,-25.731995082982248,-53.07282575754979,12/02/2023,74:e5:7f:52:a6:67,RADIO,
60,Michael Molina,Michael,99999939-4,999.999.944-15,PF,14/12/1977,Pato Branco,85501000,Condomínio de das Neves,16,Brasília,APTO,-26.2640509481078,-52.674853509969026,(46) 99999-99940,michael.molina@emailexemplo.com,05/04/2023,n,Boleto Próprio,12/04/2023,,17,189.90,700,299.90,7,Cliente quer ajuda 24/7 para resolver problemas de conexão.,n,manual,manual,,,,,,,,,plano_300mb,APTO,michael.molina@meuprovedor.com.br,Francisco Beltrão,85660000,Pátio de Costela,82,Esperança,APTO,-26.04725046662868,-53.04831007838168,16/04/2023,f0:8b:09:50:bb:ec,FTTH,FTTH013L98P6
61,Cheryl Edwards,Cheryl,99999938-2,999.999.943-34,PF,28/06/1998,Pato Branco,85501000,Ladeira Júlia Costa,935,Bonatto,APTO,-26.21698738100728,-52.688109158083776,(46) 99999-99939,cheryl.edwards@emailexemplo.com,06/01/2023,n,Boleto Próprio,12/01/2023,,17,189.90,700,299.90,12,Cliente quer Wi-Fi potente em toda casa.,n,manual,manual,,,,,,,,,plano_300mb,APTO,cheryl.edwards@meuprovedor.com.br,Pato Branco,85501000,Ladeira Júlia Costa,935,Bonatto,APTO,-26.21698738100728,-52.688109158083776,15/01/2023,fa:06:d9:38:1c:1f,FTTH,FTTH072U40X5
62,Alison Hays,Alison,99999937-0,999.999.942-53,PF,08/01/1981,Francisco Beltrão,85601000,Colônia Almeida,38,Bairro Água Branca,APTO,-26.041593181059085,-53.042886486001855,(46) 99999-99938,alison.hays@emailexemplo.com,25/01/2023,n,EFÍ,29/01/2023,,,349.90,500,200,8,,s,auto,auto,,,,,,,,,plano_150mb,APTO,alison.hays@meuprovedor.com.br,Francisco Beltrão,85601000,Colônia Almeida,38,Bairro Água Branca,APTO,-26.041593181059085,-53.042886486001855,31/01/2023,5c:cf:4e:c7:5d:16,RADIO,
63,Rose Graham,Rose,99999936-9,999.999.941-72,PF,12/11/1979,Pato Branco,85501000,Esplanada da Mota,29,Industrial,APTO,-26.26416569370475,-52.71212991249236,(46) 99999-99937,rose.graham@emailexemplo.com,12/01/2023,n,Santander,15/01/2023,,,189.90,700,299.90,19,,s,auto,auto,,,,,,,,,plano_300mb,APTO,rose.graham@meuprovedor.com.br,Pato Branco,85501000,Esplanada da Mota,29,Industrial,APTO,-26.26416569370475,-52.71212991249236,21/01/2023,a2:6e:56:88:6c:50,RADIO,
64,Jamie Monroe,Jamie,99999935-7,999.999.940-91,PF,24/12/1994,Pato Branco,85501000,Esplanada Duarte,44,São Roque,Casa,-26.266055868922265,-52.69690493637595,(46) 99999-99936,jamie.monroe@emailexemplo.com,22/04/2023,n,Santander,27/04/2023,,,189.90,700,299.90,15,,s,auto,auto,,,,,,,,,plano_300mb,Casa,jamie.monroe@meuprovedor.com.br,Pato Branco,85501000,Esplanada Duarte,44,São Roque,Casa,-26.266055868922265,-52.69690493637595,01/05/2023,3c:63:49:02:9d:92,FTTH,FTTH091M31E9
65,Diane Fleming,Diane,99999934-5,999.999.939-58,PF,05/08/1976,Francisco Beltrão,85601000,Favela de Caldeira,22,Comunidade São Francisco de Assis,Casa,-26.078803154608075,-53.034678899583525,(46) 99999-99935,diane.fleming@emailexemplo.com,23/04/2023,n,Boleto Próprio,27/04/2023,,,349.90,500,200,23,,s,auto,auto,,,,,,,,,plano_150mb,Casa,diane.fleming@meuprovedor.com.br,Dois Vizinhos,85660000,Jardim de Teixeira,740,Centro Sul,Casa,-25.73765199153253,-53.063741100226345,04/05/2023,6a:de:20:00:e6:5f,FTTH,FTTH184B85E6
66,Paige Campbell,Paige,99999933-3,999.999.938-77,PF,29/10/1994,Francisco Beltrão,85601000,Praça Fernandes,19,Bairro Pinheirão,APTO,-26.052761704523363,-53.050855173474154,(46) 99999-99934,paige.campbell@emailexemplo.com,24/06/2023,n,EFÍ,24/06/2023,,,349.90,500,200,6,,s,auto,auto,,,,,,,,,plano_150mb,APTO,paige.campbell@meuprovedor.com.br,Francisco Beltrão,85601000,Praça Fernandes,19,Bairro Pinheirão,APTO,-26.052761704523363,-53.050855173474154,30/06/2023,16:ed:7e:c7:ad:36,FTTH,FTTH098D20I4
67,Heather Mills,Heather,99999932-1,999.999.937-96,PF,17/01/2005,Pato Branco,85501000,Parque Manuella Costa,30,Vila Isabel,APTO,-26.26190945457285,-52.699867748916304,(46) 99999-99933,heather.mills@emailexemplo.com,02/06/2023,n,Boleto Próprio,10/06/2023,,,189.90,700,299.90,14,Cliente quer saber antes de qualquer manutenção na rede.,s,auto,auto,,,,,,,,,plano_300mb,APTO,heather.mills@meuprovedor.com.br,Pato Branco,85501000,Parque Manuella Costa,30,Vila Isabel,APTO,-26.26190945457285,-52.699867748916304,14/06/2023,d6:34:60:27:98:53,FTTH,FTTH789B37Q3
68,April Maldonado DVM,April,99999930-8,999.999.936-05,PF,30/10/1980,Dois Vizinhos,85660000,Setor Carlos Eduardo Siqueira,66,Esperança,APTO,-25.74923655548169,-53.068692065619366,(46) 99999-99932,april.maldonado.dvm@emailexemplo.com,08/03/2023,n,EFÍ,15/03/2023,,,300,400,150,20,,s,auto,auto,,,,,,,,,plano_100mb,APTO,april.maldonado.dvm@meuprovedor.com.br,Dois Vizinhos,85660000,Setor Carlos Eduardo Siqueira,66,Esperança,APTO,-25.74923655548169,-53.068692065619366,20/03/2023,e2:96:58:fa:3a:41,RADIO,
69,Jennifer Villegas,Jennifer,99999929-1,999.999.935-24,PF,07/03/1960,Pato Branco,85501000,Via de Borges,288,Jardim das Américas,APTO,-26.25797770934648,-52.71315445665711,(46) 99999-99931,jennifer.villegas@emailexemplo.com,19/05/2023,n,EFÍ,26/05/2023,,,189.90,700,299.90,20,Cliente sugere avaliar a qualidade de vez em quando.,s,auto,auto,,,,,,,,,plano_300mb,APTO,jennifer.villegas@meuprovedor.com.br,Pato Branco,85501000,Via de Borges,288,Jardim das Américas,APTO,-26.25797770934648,-52.71315445665711,01/06/2023,2a:74:ff:21:8c:77,RADIO,
70,Michelle Moran,Michelle,99999927-8,999.999.934-43,PF,15/11/1973,Pato Branco,85501000,Praia Oliver Sales,30,Planalto,APTO,-26.230089949273747,-52.67191385107475,(46) 99999-99930,michelle.moran@emailexemplo.com,22/03/2023,n,EFÍ,25/03/2023,,,189.90,700,299.90,22,,s,auto,auto,,,,,,,,,plano_300mb,APTO,michelle.moran@meuprovedor.com.br,Pato Branco,85501000,Praia Oliver Sales,30,Planalto,APTO,-26.230089949273747,-52.67191385107475,31/03/2023,0a:32:da:2c:fd:7d,FTTH,FTTH114V79N3
71,Troy Perkins,Troy,99999926-6,999.999.933-62,PF,18/09/1954,Pato Branco,85501000,Setor Ana Julia Lima,74,Alto da Glória,APTO,-26.233671792893446,-52.66266154331209,(46) 99999-99929,troy.perkins@emailexemplo.com,08/06/2023,n,GalaxPay,12/06/2023,,,189.90,700,299.90,23,,s,auto,auto,Pato Branco,85501000,Setor Ana Julia Lima,74,Alto da Glória,APTO,-26.233671792893446,-52.66266154331209,plano_300mb,APTO,troy.perkins@meuprovedor.com.br,Pato Branco,85660000,Passarela Maria Fernanda Rocha,50,Esperança,APTO,-26.260252389345084,-52.700628819314765,15/06/2023,de:da:c0:fa:65:09,FTTH,FTTH308X79M3
72,Kristopher Mcknight,Kristopher,99999925-4,999.999.932-81,PF,31/12/1985,Pato Branco,85501000,Feira Matheus Cirino,946,São Francisco,APTO,-26.19444232946903,-52.71670210158192,(46) 99999-99928,kristopher.mcknight@emailexemplo.com,13/02/2023,n,GalaxPay,23/02/2023,,,189.90,700,299.90,23,,s,auto,auto,,,,,,,,,plano_300mb,APTO,kristopher.mcknight@meuprovedor.com.br,Pato Branco,85501000,Feira Matheus Cirino,946,São Francisco,APTO,-26.19444232946903,-52.71670210158192,25/02/2023,10:9f:af:a8:e6:d3,FTTH,FTTH760X17W4
73,Elizabeth Jones,Elizabeth,99999924-2,999.999.931-09,PF,01/01/1992,Dois Vizinhos,85660000,Colônia Martins,88,Vitória,Casa,-25.75062360419074,-53.06898659717407,(46) 99999-99927,elizabeth.jones@emailexemplo.com,21/02/2023,n,EFÍ,26/02/2023,,,300,400,150,25,Cliente quer ajuda 24/7 para resolver problemas de conexão.,s,auto,auto,Dois Vizinhos,85660000,Colônia Martins,88,Vitória,Casa,-25.75062360419074,-53.06898659717407,plano_100mb,Casa,elizabeth.jones@meuprovedor.com.br,Dois Vizinhos,85660000,Colônia Martins,88,Vitória,Casa,-25.75062360419074,-53.06898659717407,03/03/2023,e0:3d:14:67:27:c3,FTTH,FTTH588K80A7
74,Sean Powell,Sean,99999923-0,999.999.930-10,PF,15/10/1992,Dois Vizinhos,85660000,Esplanada Borges,31,São Francisco Xavier,APTO,-25.7594442302316,-53.07773917617562,(46) 99999-99926,sean.powell@emailexemplo.com,19/02/2023,n,Santander,24/02/2023,21/10/2023,,300,400,150,14,,s,auto,auto,,,,,,,,,plano_100mb,APTO,sean.powell@meuprovedor.com.br,Francisco Beltrão,85660000,Aeroporto Cavalcante,535,Santo Antônio,Casa,-26.04201532205494,-53.03596939790677,28/02/2023,8c:1f:74:3e:25:60,FTTH,FTTH209N17N0
75,Jade Briggs,Jade,99999922-9,999.999.929-86,PF,24/03/1993,Dois Vizinhos,85660000,Rodovia de Campos,3,Santo Antônio,Casa,-25.727679877582705,-53.07510526732533,(46) 99999-99925,jade.briggs@emailexemplo.com,01/06/2023,n,GalaxPay,05/06/2023,,,300,400,150,23,Cliente exige segurança online forte.,s,auto,auto,Dois Vizinhos,85660000,Rodovia de Campos,3,Santo Antônio,Casa,-25.727679877582705,-53.07510526732533,plano_100mb,Casa,jade.briggs@meuprovedor.com.br,Dois Vizinhos,85660000,Rodovia de Campos,3,Santo Antônio,Casa,-25.727679877582705,-53.07510526732533,08/06/2023,56:8e:55:4d:e1:aa,FTTH,FTTH414R26Q9
76,Michelle Spencer,Michelle,99999921-7,999.999.928-03,PF,22/12/1953,Pato Branco,85501000,Viaduto Cauã Ferreira,56,Veneza,Casa,-26.240387608517036,-52.655479179021626,(46) 99999-99924,michelle.spencer@emailexemplo.com,19/02/2023,n,EFÍ,23/02/2023,,18,189.90,700,299.90,12,,n,manual,outro,,,,,,,,,plano_300mb,Casa,michelle.spencer@meuprovedor.com.br,Pato Branco,85501000,Viaduto Cauã Ferreira,56,Veneza,Casa,-26.240387608517036,-52.655479179021626,28/02/2023,cc:4c:ee:32:3c:b1,FTTH,FTTH904Q54L2
77,Thomas Frye,Thomas,99999920-5,999.999.927-14,PF,04/05/1977,Francisco Beltrão,85601000,Avenida Brayan Mendonça,60,Comunidade São Francisco de Assis,Casa,-26.044278308766145,-53.056766162100274,(46) 99999-99923,thomas.frye@emailexemplo.com,10/03/2023,n,GalaxPay,13/03/2023,,,349.90,500,200,21,,s,auto,auto,Francisco Beltrão,85601000,Avenida Brayan Mendonça,60,Comunidade São Francisco de Assis,Casa,-26.044278308766145,-53.056766162100274,plano_150mb,Casa,thomas.frye@meuprovedor.com.br,Francisco Beltrão,85601000,Avenida Brayan Mendonça,60,Comunidade São Francisco de Assis,Casa,-26.044278308766145,-53.056766162100274,15/03/2023,2e:4f:c5:92:76:35,RADIO,
78,Brandon Schaefer,Brandon,99999919-9,999.999.926-33,PF,16/12/1974,Pato Branco,85501000,Rodovia de Gomes,4,Trevo da Guarany,APTO,-26.213156254720154,-52.708659102574835,(46) 99999-99922,brandon.schaefer@emailexemplo.com,05/03/2023,n,GalaxPay,08/03/2023,,,189.90,700,299.90,13,Cliente quer ajuda 24/7 para resolver problemas de conexão.,s,auto,auto,,,,,,,,,plano_300mb,APTO,brandon.schaefer@meuprovedor.com.br,Pato Branco,85501000,Rodovia de Gomes,4,Trevo da Guarany,APTO,-26.213156254720154,-52.708659102574835,14/03/2023,98:82:e2:ad:4d:b0,FTTH,FTTH697G55P7
79,Peter Moore,Peter,99999918-7,999.999.925-52,PF,17/05/2006,Dois Vizinhos,85660000,Avenida Heitor Ramos,52,Centro,Casa,-25.77123796485255,-53.043561781611714,(46) 99999-99921,peter.moore@emailexemplo.com,02/02/2023,n,Boleto Próprio,11/02/2023,,,300,400,150,19,Cliente quer segunda via do contrato via e-mail.,s,auto,auto,Dois Vizinhos,85660000,Avenida Heitor Ramos,52,Centro,Casa,-25.77123796485255,-53.043561781611714,plano_100mb,Casa,peter.moore@meuprovedor.com.br,Dois Vizinhos,85660000,Conjunto de Pereira,50,Santo Antônio,Casa,-25.735450051328435,-53.061642792019036,13/02/2023,ae:39:a1:a5:ae:31,FTTH,FTTH522L70D8
80,Elizabeth Hart,Elizabeth,99999917-5,999.999.924-71,PF,20/10/1975,Pato Branco,85501000,Campo Cauê Sousa,926,Dall Ross,Casa,-26.26008685938831,-52.716435981779476,(46) 99999-99920,elizabeth.hart@emailexemplo.com,07/01/2023,n,Santander,08/01/2023,,,189.90,700,299.90,23,,s,auto,auto,,,,,,,,,plano_300mb,Casa,elizabeth.hart@meuprovedor.com.br,Pato Branco,85660000,Parque da Costa,3,Das Torres,Casa,-26.266746964029217,-52.7103526017082,15/01/2023,62:54:6a:da:9a:a2,FTTH,FTTH870Z85T9
81,Michael Richards,Michael,99999916-3,999.999.923-90,PF,17/06/1983,Dois Vizinhos,85660000,Rodovia Matteo Aparecida,13,Jardim da Colina,APTO,-25.775265447375777,-53.03401690912566,(46) 99999-99919,michael.richards@emailexemplo.com,17/01/2023,n,Boleto Próprio,19/01/2023,,,300,400,150,25,,s,auto,auto,,,,,,,,,plano_100mb,APTO,michael.richards@meuprovedor.com.br,Dois Vizinhos,85660000,Rodovia Matteo Aparecida,13,Jardim da Colina,APTO,-25.775265447375777,-53.03401690912566,24/01/2023,68:2e:6c:fc:84:2e,FTTH,FTTH100E59R7
82,Daniel Arias,Daniel,99999915-1,999.999.922-00,PF,29/09/2002,Dois Vizinhos,85660000,Largo Casa Grande,816,Jardim Marcante,Casa,-25.751715837207026,-53.041253394771715,(46) 99999-99918,daniel.arias@emailexemplo.com,23/01/2023,n,EFÍ,27/01/2023,,1,300,400,150,21,,n,manual,manual,,,,,,,,,plano_100mb,Casa,daniel.arias@meuprovedor.com.br,Dois Vizinhos,85660000,Largo Casa Grande,816,Jardim Marcante,Casa,-25.751715837207026,-53.041253394771715,02/02/2023,56:82:f0:85:67:b0,FTTH,FTTH430K32V1
83,Adam Anderson,Adam,99999913-8,999.999.921-29,PF,23/07/1955,Dois Vizinhos,85660000,Conjunto de Silva,10,Centro,APTO,-25.72951776467649,-53.074342101020584,(46) 99999-99917,adam.anderson@emailexemplo.com,11/04/2023,n,GalaxPay,18/04/2023,,,300,400,150,17,,s,auto,auto,,,,,,,,,plano_100mb,APTO,adam.anderson@meuprovedor.com.br,Pato Branco,85660000,Fazenda de Moraes,652,Jardim Marcante,APTO,-26.217379465476,-52.68816538903529,22/04/2023,7e:63:f8:82:1d:10,FTTH,FTTH840B97Q9
